Data;PACK_QTY;PACK_LABEL_ID;PACK_SHPR
04/03/2015;1;MA005002100154;P01
06/03/2015;1;MA005003200155;P01
06/03/2015;1;MA005000900156;P01
09/03/2015;1;MA005002100157;P01
09/03/2015;1;MA005002700158;P01
09/03/2015;1;MA005002600159;P01
09/03/2015;1;MA005001300160;P01
09/03/2015;1;MA005001200161;P01
09/03/2015;1;MA005002800162;P01
10/03/2015;1;MA005000500163;P01
11/03/2015;1;MA005002300164;P01
11/03/2015;1;MA005000600165;P01
11/03/2015;1;MA005001300166;P01
11/03/2015;1;MA005003400167;P01
11/03/2015;1;MA005001600168;P01
12/03/2015;1;MA005000500169;P01
12/03/2015;1;MA005001800170;P01
12/03/2015;1;MA005002100171;P01
13/03/2015;1;MA005002900172;P01
13/03/2015;1;MA005001600173;P01
13/03/2015;1;MA005000300174;P01
13/03/2015;1;MA005000400175;P01
16/03/2015;1;MA005000300176;P01
16/03/2015;1;MA005002500177;P01
16/03/2015;1;MA005000400178;P01
17/03/2015;1;MA005000300179;P01
17/03/2015;1;MA005003000180;P01
17/03/2015;1;MA005002900181;P01
17/03/2015;1;MA005001700182;P01
18/03/2015;1;MA005001000183;P01
18/03/2015;1;MA005001800184;P01
19/03/2015;1;MA005001500185;P01
20/03/2015;1;MA005000800186;P01
20/03/2015;1;MA005003300187;P01
20/03/2015;1;MA005002500188;P01
20/03/2015;1;MA005000600189;P01
23/03/2015;1;MA005002900190;P01
23/03/2015;1;MA005000600191;P01
23/03/2015;2;MA005000800192;P01
23/03/2015;1;MA005002100193;P01
23/03/2015;1;MA005000300194;P01
23/03/2015;1;MA005002400195;P01
23/03/2015;1;MA005003600196;P01
23/03/2015;1;MA005003100197;P01
24/03/2015;1;MA005001900198;P01
24/03/2015;1;MA005000500199;P01
24/03/2015;1;MA005001700200;P01
26/03/2015;1;MA005001700201;P01
26/03/2015;1;MA005002800202;P01
27/03/2015;1;MA005000300203;P01
27/03/2015;1;MA005000100204;P01
30/03/2015;1;MA005000700205;P01
30/03/2015;1;MA005000800206;P01
30/03/2015;1;MA005000900207;P01
30/03/2015;4;MA005001300208;P01
30/03/2015;1;MA005003200209;P01
30/03/2015;1;MA005001800210;P01
30/03/2015;1;MA005002000211;P01
30/03/2015;1;MA005003400212;P01
30/03/2015;1;MA005000900213;P01
30/03/2015;1;MA005001100214;P01
31/03/2015;1;MA005002400215;P01
31/03/2015;1;MA005001900216;P01
31/03/2015;1;MA005000800217;P01
31/03/2015;1;MA005002700218;P01
01/04/2015;1;MA005000700219;P01
01/04/2015;1;MA005003000220;P01
01/04/2015;1;MA005003600221;P01
01/04/2015;1;MA005002200222;P01
02/04/2015;1;MA005002400223;P01
02/04/2015;1;MA005003000224;P01
02/04/2015;1;MA005001600225;P01
03/04/2015;1;MA005001700226;P01
07/04/2015;1;MA005001300227;P01
07/04/2015;1;MA005000100228;P01
07/04/2015;1;MA005000200229;P01
07/04/2015;1;MA005001300230;P01
07/04/2015;1;MA005002400231;P01
07/04/2015;1;MA005001500232;P01
07/04/2015;1;MA005002600233;P01
08/04/2015;1;MA005003600234;P01
08/04/2015;1;MA005003500235;P01
08/04/2015;1;MA005002900236;P01
09/04/2015;1;MA005000500237;P01
09/04/2015;1;MA005003300238;P01
09/04/2015;1;MA005000600239;P01
09/04/2015;1;MA005001300240;P01
10/04/2015;1;MA005002800241;P01
10/04/2015;1;MA005002500242;P01
10/04/2015;1;MA005002900243;P01
10/04/2015;1;MA005002700244;P01
10/04/2015;1;MA005003200245;P01
10/04/2015;1;MA005002800246;P01
13/04/2015;1;MA005001900247;P01
13/04/2015;1;MA005002500248;P01
13/04/2015;1;MA005002400249;P01
13/04/2015;1;MA005000400250;P01
13/04/2015;1;MA005001100251;P01
14/04/2015;1;MA005003500252;P01
14/04/2015;1;MA005000400253;P01
14/04/2015;1;MA005002300254;P01
14/04/2015;1;MA005001300255;P01
15/04/2015;1;MA005002600256;P01
15/04/2015;1;MA005003600257;P01
16/04/2015;1;MA005003200258;P01
16/04/2015;1;MA005002700259;P01
16/04/2015;1;MA005001300260;P01
16/04/2015;1;MA005002100261;P01
17/04/2015;1;MA005002800262;P01
17/04/2015;1;MA005002200263;P01
20/04/2015;1;MA005003600264;P01
20/04/2015;1;MA005000800265;P01
20/04/2015;1;MA005001200266;P01
20/04/2015;1;MA005003100267;P01
20/04/2015;1;MA005003300268;P01
20/04/2015;1;MA005001000269;P01
20/04/2015;1;MA005002900270;P01
20/04/2015;1;MA005001000271;P01
20/04/2015;1;MA005002800272;P01
20/04/2015;1;MA005002100273;P01
20/04/2015;1;MA005000800274;P01
20/04/2015;1;MA005002000275;P01
20/04/2015;1;MA005002600276;P01
20/04/2015;1;MA005000700277;P01
21/04/2015;1;MA005000200278;P01
21/04/2015;1;MA005003700279;P01
21/04/2015;1;MA005002100280;P01
21/04/2015;1;MA005002700281;P01
22/04/2015;1;MA005002200282;P01
22/04/2015;1;MA005001600283;P01
22/04/2015;1;MA005002600284;P01
23/04/2015;1;MA005000500285;P01
23/04/2015;1;MA005002000286;P01
24/04/2015;1;MA005000100287;P01
24/04/2015;1;MA005003100288;P01
24/04/2015;1;MA005000900289;P01
27/04/2015;1;MA005002500290;P01
27/04/2015;1;MA005002000291;P01
27/04/2015;1;MA005000200292;P01
27/04/2015;1;MA005001300293;P01
27/04/2015;1;MA005002500294;P01
30/04/2015;1;MA005003400295;P01
04/05/2015;1;MA005001400296;P01
04/05/2015;1;MA005001100297;P01
04/05/2015;1;MA005003600298;P01
04/05/2015;1;MA005003600299;P01
04/05/2015;1;MA005001600300;P01
04/05/2015;2;MA005002400301;P01
04/05/2015;1;MA005003200302;P01
04/05/2015;1;MA005001800303;P01
04/05/2015;1;MA005000200304;P01
05/05/2015;1;MA005001800305;P01
05/05/2015;1;MA005001800306;P01
06/05/2015;1;MA005001300307;P01
06/05/2015;2;MA005001100308;P01
06/05/2015;1;MA005002100309;P01
06/05/2015;1;MA005001300310;P01
06/05/2015;1;MA005000700311;P01
07/05/2015;1;MA005001200312;P01
07/05/2015;1;MA005001900313;P01
07/05/2015;1;MA005000400314;P01
08/05/2015;1;MA005001200315;P01
08/05/2015;1;MA005000300316;P01
08/05/2015;1;MA005001100317;P01
11/05/2015;1;MA005001700318;P01
11/05/2015;1;MA005003200319;P01
11/05/2015;1;MA005002900320;P01
11/05/2015;1;MA005001500321;P01
11/05/2015;1;MA005000800322;P01
11/05/2015;1;MA005002300323;P01
11/05/2015;1;MA005002500324;P01
11/05/2015;1;MA005002500325;P01
11/05/2015;1;MA005002500326;P01
11/05/2015;1;MA005000800327;P01
11/05/2015;1;MA005001000328;P01
11/05/2015;1;MA005002700329;P01
11/05/2015;1;MA005000300330;P01
12/05/2015;1;MA005000600331;P01
12/05/2015;1;MA005002900332;P01
12/05/2015;1;MA005001900333;P01
12/05/2015;1;MA005003700334;P01
12/05/2015;1;MA005002300335;P01
12/05/2015;1;MA005000800336;P01
12/05/2015;1;MA005002000337;P01
12/05/2015;1;MA005000200338;P01
13/05/2015;1;MA005000100339;P01
13/05/2015;1;MA005003600340;P01
14/05/2015;1;MA005001800341;P01
14/05/2015;1;MA005002600342;P01
14/05/2015;1;MA005000700343;P01
14/05/2015;1;MA005003600344;P01
15/05/2015;1;MA005003600345;P01
15/05/2015;1;MA005000200346;P01
15/05/2015;1;MA005001000347;P01
18/05/2015;1;MA005002400348;P01
18/05/2015;1;MA005001700349;P01
18/05/2015;1;MA005003500350;P01
18/05/2015;1;MA005001200351;P01
18/05/2015;1;MA005002800352;P01
18/05/2015;1;MA005003700353;P01
18/05/2015;1;MA005002500354;P01
18/05/2015;1;MA005000600355;P01
19/05/2015;1;MA005000800356;P01
19/05/2015;1;MA005000300357;P01
20/05/2015;1;MA005001700358;P01
20/05/2015;1;MA005000300359;P01
20/05/2015;1;MA005001300360;P01
22/05/2015;1;MA005001200361;P01
22/05/2015;1;MA005002200362;P01
22/05/2015;1;MA005001300363;P01
25/05/2015;1;MA005002400364;P01
25/05/2015;1;MA005000400365;P01
25/05/2015;1;MA005001500366;P01
25/05/2015;1;MA005003700367;P01
25/05/2015;2;MA005003100368;P01
25/05/2015;1;MA005000400369;P01
25/05/2015;1;MA005003400370;P01
25/05/2015;1;MA005000800371;P01
25/05/2015;1;MA005002400372;P01
26/05/2015;1;MA005000800373;P01
26/05/2015;1;MA005003700374;P01
27/05/2015;1;MA005002200375;P01
28/05/2015;1;MA005002400376;P01
29/05/2015;1;MA005003200377;P01
29/05/2015;1;MA005001300378;P01
29/05/2015;1;MA005003000379;P01
01/06/2015;2;MA005003400380;P01
01/06/2015;1;MA005000200381;P01
01/06/2015;1;MA005000800382;P01
01/06/2015;1;MA005000800383;P01
03/06/2015;1;MA005003400384;P01
03/06/2015;1;MA005001900385;P01
04/06/2015;1;MA005001300386;P01
04/06/2015;1;MA005000700387;P01
05/06/2015;2;MA005001000388;P01
05/06/2015;1;MA005001000389;P01
05/06/2015;1;MA005002800390;P01
05/06/2015;1;MA005003700391;P01
05/06/2015;1;MA005002900392;P01
08/06/2015;1;MA005001900393;P01
08/06/2015;1;MA005000700394;P01
08/06/2015;1;MA005001300395;P01
08/06/2015;1;MA005002000396;P01
08/06/2015;1;MA005001800397;P01
08/06/2015;1;MA005003600398;P01
08/06/2015;1;MA005000200399;P01
08/06/2015;1;MA005002000400;P01
08/06/2015;1;MA005001300401;P01
08/06/2015;1;MA005003300402;P01
09/06/2015;1;MA005002400403;P01
09/06/2015;1;MA005001000404;P01
09/06/2015;1;MA005003100405;P01
09/06/2015;1;MA005002700406;P01
10/06/2015;1;MA005000500407;P01
10/06/2015;1;MA005003600408;P01
10/06/2015;1;MA005001800409;P01
10/06/2015;1;MA005001400410;P01
10/06/2015;1;MA005001400411;P01
10/06/2015;1;MA005000200412;P01
11/06/2015;1;MA005001900413;P01
11/06/2015;1;MA005000200414;P01
11/06/2015;1;MA005001000415;P01
11/06/2015;1;MA005003200416;P01
12/06/2015;1;MA005000900417;P01
12/06/2015;1;MA005003300418;P01
12/06/2015;1;MA005003300419;P01
15/06/2015;1;MA005003500420;P01
15/06/2015;1;MA005002900421;P01
15/06/2015;1;MA005002500422;P01
15/06/2015;1;MA005000100423;P01
15/06/2015;1;MA005000500424;P01
15/06/2015;1;MA005000300425;P01
16/06/2015;1;MA005002500426;P01
17/06/2015;1;MA005000500427;P01
17/06/2015;1;MA005002500428;P01
17/06/2015;1;MA005000400429;P01
17/06/2015;1;MA005001500430;P01
18/06/2015;1;MA005002200431;P01
18/06/2015;1;MA005001500432;P01
18/06/2015;1;MA005002000433;P01
19/06/2015;1;MA005001000434;P01
19/06/2015;1;MA005002200435;P01
19/06/2015;1;MA005001700436;P01
22/06/2015;1;MA005000300437;P01
22/06/2015;1;MA005001400438;P01
22/06/2015;1;MA005002800439;P01
22/06/2015;1;MA005001500440;P01
22/06/2015;1;MA005002300441;P01
22/06/2015;1;MA005002300442;P01
22/06/2015;1;MA005002000443;P01
23/06/2015;3;MA005001200444;P01
23/06/2015;1;MA005002400445;P01
24/06/2015;1;MA005000600446;P01
25/06/2015;1;MA005002400447;P01
26/06/2015;1;MA005003000448;P01
29/06/2015;1;MA005002500449;P01
29/06/2015;1;MA005000500450;P01
29/06/2015;1;MA005003500451;P01
29/06/2015;1;MA005002800452;P01
29/06/2015;1;MA005000100453;P01
29/06/2015;1;MA005001500454;P01
29/06/2015;1;MA005002700455;P01
29/06/2015;1;MA005002000456;P01
29/06/2015;1;MA005001000457;P01
29/06/2015;2;MA005001700458;P01
30/06/2015;1;MA005001500459;P01
30/06/2015;1;MA005003600460;P01
30/06/2015;1;MA005003600461;P01
30/06/2015;1;MA005002100462;P01
30/06/2015;1;MA005001300463;P01
01/07/2015;1;MA005003300464;P01
02/07/2015;1;MA005000800465;P01
02/07/2015;1;MA005002500466;P01
02/07/2015;1;MA005002900467;P01
02/07/2015;1;MA005002900468;P01
03/07/2015;1;MA005003400469;P01
03/07/2015;1;MA005001900470;P01
03/07/2015;1;MA005000800471;P01
06/07/2015;1;MA005002900472;P01
06/07/2015;1;MA005000800473;P01
06/07/2015;1;MA005003300474;P01
06/07/2015;1;MA005001800475;P01
06/07/2015;1;MA005001900476;P01
06/07/2015;2;MA005002700477;P01
06/07/2015;1;MA005001700478;P01
06/07/2015;1;MA005000400479;P01
06/07/2015;1;MA005002900480;P01
06/07/2015;1;MA005000600481;P01
07/07/2015;1;MA005003100482;P01
08/07/2015;1;MA005003100483;P01
08/07/2015;1;MA005000200484;P01
08/07/2015;1;MA005002700485;P01
08/07/2015;1;MA005000200486;P01
09/07/2015;1;MA005000700487;P01
09/07/2015;1;MA005000800488;P01
09/07/2015;1;MA005000100489;P01
09/07/2015;1;MA005001400490;P01
10/07/2015;1;MA005002700491;P01
10/07/2015;1;MA005001000492;P01
10/07/2015;1;MA005002900493;P01
13/07/2015;1;MA005003500494;P01
13/07/2015;1;MA005000800495;P01
13/07/2015;1;MA005002800496;P01
13/07/2015;1;MA005001300497;P01
13/07/2015;1;MA005002200498;P01
13/07/2015;2;MA005000300499;P01
13/07/2015;1;MA005003600500;P01
14/07/2015;1;MA005000600501;P01
14/07/2015;1;MA005002900502;P01
14/07/2015;1;MA005003500503;P01
15/07/2015;1;MA005003700504;P01
15/07/2015;1;MA005000600505;P01
15/07/2015;1;MA005002400506;P01
15/07/2015;1;MA005003000507;P01
16/07/2015;1;MA005001900508;P01
17/07/2015;1;MA005001400509;P01
17/07/2015;1;MA005001000510;P01
17/07/2015;1;MA005001100511;P01
17/07/2015;1;MA005001200512;P01
20/07/2015;1;MA005002300513;P01
20/07/2015;1;MA005000600514;P01
20/07/2015;1;MA005002000515;P01
20/07/2015;1;MA005000100516;P01
20/07/2015;1;MA005002500517;P01
20/07/2015;1;MA005000900518;P01
20/07/2015;1;MA005003200519;P01
20/07/2015;1;MA005000600520;P01
20/07/2015;1;MA005002200521;P01
21/07/2015;1;MA005001600522;P01
21/07/2015;1;MA005002300523;P01
22/07/2015;1;MA005003200524;P01
22/07/2015;1;MA005001800525;P01
22/07/2015;1;MA005001800526;P01
23/07/2015;1;MA005002100527;P01
23/07/2015;1;MA005002200528;P01
24/07/2015;1;MA005001900529;P01
24/07/2015;1;MA005003600530;P01
27/07/2015;1;MA005003200531;P01
27/07/2015;1;MA005002200532;P01
27/07/2015;1;MA005003200533;P01
27/07/2015;1;MA005001900534;P01
27/07/2015;1;MA005000100535;P01
27/07/2015;1;MA005000900536;P01
27/07/2015;1;MA005001000537;P01
28/07/2015;1;MA005001100538;P01
28/07/2015;1;MA005000300539;P01
29/07/2015;1;MA005000900540;P01
29/07/2015;1;MA005003600541;P01
29/07/2015;1;MA005003000542;P01
29/07/2015;1;MA005000200543;P01
29/07/2015;1;MA005003400544;P01
29/07/2015;1;MA005001900545;P01
30/07/2015;1;MA005001700546;P01
30/07/2015;1;MA005002900547;P01
30/07/2015;1;MA005001800548;P01
31/07/2015;1;MA005002500549;P01
31/07/2015;2;MA005003300550;P01
31/07/2015;1;MA005002800551;P01
03/08/2015;1;MA005003100552;P01
03/08/2015;1;MA005003700553;P01
03/08/2015;1;MA005001800554;P01
03/08/2015;1;MA005001300555;P01
03/08/2015;1;MA005003600556;P01
03/08/2015;1;MA005001300557;P01
03/08/2015;1;MA005001400558;P01
04/08/2015;1;MA005002400559;P01
05/08/2015;1;MA005002700560;P01
05/08/2015;1;MA005000600561;P01
05/08/2015;1;MA005002300562;P01
06/08/2015;1;MA005002600563;P01
06/08/2015;1;MA005001100564;P01
06/08/2015;1;MA005002500565;P01
06/08/2015;1;MA005002800566;P01
06/08/2015;1;MA005000400567;P01
06/08/2015;1;MA005000500568;P01
07/08/2015;1;MA005001800569;P01
07/08/2015;1;MA005002400570;P01
07/08/2015;1;MA005003000571;P01
10/08/2015;1;MA005001100572;P01
10/08/2015;1;MA005002600573;P01
10/08/2015;1;MA005001900574;P01
10/08/2015;1;MA005001900575;P01
10/08/2015;1;MA005001200576;P01
10/08/2015;1;MA005003700577;P01
10/08/2015;1;MA005001600578;P01
10/08/2015;1;MA005002700579;P01
10/08/2015;1;MA005002400580;P01
10/08/2015;1;MA005003000581;P01
11/08/2015;1;MA005003300582;P01
11/08/2015;1;MA005002500583;P01
12/08/2015;1;MA005000500584;P01
13/08/2015;1;MA005001800585;P01
13/08/2015;1;MA005001100586;P01
13/08/2015;1;MA005000700587;P01
14/08/2015;1;MA005000800588;P01
14/08/2015;1;MA005000900589;P01
14/08/2015;1;MA005001700590;P01
14/08/2015;1;MA005002600591;P01
17/08/2015;1;MA005002400592;P01
17/08/2015;1;MA005002500593;P01
17/08/2015;1;MA005002900594;P01
17/08/2015;1;MA005002200595;P01
17/08/2015;1;MA005000900596;P01
17/08/2015;1;MA005001700597;P01
17/08/2015;1;MA005001000598;P01
17/08/2015;1;MA005001300599;P01
18/08/2015;1;MA005002700600;P01
18/08/2015;1;MA005002500601;P01
18/08/2015;2;MA005002100602;P01
18/08/2015;1;MA005003300603;P01
19/08/2015;1;MA005000800604;P01
19/08/2015;2;MA005001900605;P01
20/08/2015;1;MA005003200606;P01
21/08/2015;1;MA005002500607;P01
21/08/2015;1;MA005002200608;P01
21/08/2015;1;MA005001200609;P01
24/08/2015;1;MA005002700610;P01
24/08/2015;1;MA005000500611;P01
24/08/2015;1;MA005001900612;P01
24/08/2015;2;MA005003600613;P01
24/08/2015;1;MA005001300614;P01
24/08/2015;1;MA005001800615;P01
24/08/2015;1;MA005002700616;P01
24/08/2015;1;MA005002100617;P01
24/08/2015;1;MA005002700618;P01
24/08/2015;1;MA005000600619;P01
24/08/2015;1;MA005003400620;P01
25/08/2015;1;MA005002600621;P01
25/08/2015;2;MA005002700622;P01
25/08/2015;1;MA005000500623;P01
25/08/2015;1;MA005002300624;P01
25/08/2015;1;MA005001800625;P01
25/08/2015;1;MA005001800626;P01
26/08/2015;1;MA005000900627;P01
26/08/2015;1;MA005003000628;P01
27/08/2015;1;MA005001400629;P01
27/08/2015;1;MA005001000630;P01
27/08/2015;1;MA005002100631;P01
27/08/2015;1;MA005002200632;P01
27/08/2015;1;MA005001200633;P01
28/08/2015;1;MA005003400634;P01
28/08/2015;1;MA005003100635;P01
31/08/2015;1;MA005002800636;P01
31/08/2015;1;MA005000700637;P01
31/08/2015;1;MA005001900638;P01
31/08/2015;1;MA005003700639;P01
31/08/2015;1;MA005002600640;P01
31/08/2015;1;MA005000100641;P01
01/09/2015;1;MA005001400642;P01
01/09/2015;1;MA005002400643;P01
02/09/2015;1;MA005001500644;P01
02/09/2015;1;MA005001000645;P01
03/09/2015;1;MA005002000646;P01
03/09/2015;2;MA005001600647;P01
03/09/2015;1;MA005000900648;P01
03/09/2015;1;MA005000500649;P01
03/09/2015;1;MA005002000650;P01
04/09/2015;1;MA005003700651;P01
04/09/2015;1;MA005000900652;P01
04/09/2015;1;MA005002300653;P01
04/09/2015;1;MA005001200654;P01
07/09/2015;1;MA005003400655;P01
07/09/2015;1;MA005000500656;P01
07/09/2015;1;MA005002700657;P01
07/09/2015;2;MA005003500658;P01
07/09/2015;1;MA005002800659;P01
07/09/2015;2;MA005002600660;P01
07/09/2015;1;MA005002000661;P01
07/09/2015;1;MA005000800662;P01
08/09/2015;1;MA005002200663;P01
08/09/2015;1;MA005002100664;P01
08/09/2015;1;MA005000100665;P01
09/09/2015;1;MA005003200666;P01
09/09/2015;1;MA005002800667;P01
10/09/2015;1;MA005001600668;P01
10/09/2015;1;MA005003200669;P01
11/09/2015;1;MA005001800670;P01
14/09/2015;1;MA005001700671;P01
14/09/2015;1;MA005002900672;P01
14/09/2015;1;MA005001600673;P01
14/09/2015;1;MA005003500674;P01
14/09/2015;1;MA005003000675;P01
14/09/2015;1;MA005001700676;P01
14/09/2015;1;MA005002200677;P01
14/09/2015;1;MA005000600678;P01
14/09/2015;1;MA005001600679;P01
14/09/2015;1;MA005001800680;P01
14/09/2015;1;MA005003600681;P01
14/09/2015;1;MA005000700682;P01
15/09/2015;1;MA005003300683;P01
15/09/2015;1;MA005002500684;P01
15/09/2015;1;MA005003700685;P01
15/09/2015;1;MA005003000686;P01
16/09/2015;1;MA005002100687;P01
16/09/2015;1;MA005000700688;P01
16/09/2015;1;MA005000400689;P01
17/09/2015;1;MA005002200690;P01
17/09/2015;1;MA005001100691;P01
17/09/2015;1;MA005003200692;P01
18/09/2015;1;MA005001400693;P01
18/09/2015;1;MA005001800694;P01
21/09/2015;1;MA005001000695;P01
21/09/2015;1;MA005001000696;P01
21/09/2015;1;MA005000600697;P01
21/09/2015;1;MA005001300698;P01
22/09/2015;1;MA005001700699;P01
22/09/2015;1;MA005001800700;P01
23/09/2015;1;MA005002800701;P01
23/09/2015;1;MA005003500702;P01
23/09/2015;2;MA005001900703;P01
23/09/2015;1;MA005000900704;P01
23/09/2015;1;MA005003300705;P01
23/09/2015;1;MA005000900706;P01
24/09/2015;1;MA005003400707;P01
24/09/2015;1;MA005002300708;P01
25/09/2015;1;MA005002600709;P01
25/09/2015;1;MA005000800710;P01
28/09/2015;1;MA005003500711;P01
28/09/2015;1;MA005002000712;P01
28/09/2015;1;MA005002700713;P01
28/09/2015;1;MA005000100714;P01
28/09/2015;1;MA005001800715;P01
28/09/2015;1;MA005001600716;P01
28/09/2015;1;MA005002300717;P01
28/09/2015;1;MA005002000718;P01
28/09/2015;1;MA005001700719;P01
28/09/2015;1;MA005003500720;P01
29/09/2015;1;MA005002200721;P01
29/09/2015;1;MA005002900722;P01
29/09/2015;1;MA005001400723;P01
29/09/2015;1;MA005000600724;P01
29/09/2015;1;MA005003300725;P01
30/09/2015;1;MA005000500726;P01
30/09/2015;1;MA005000400727;P01
30/09/2015;1;MA005001100728;P01
01/10/2015;1;MA005002300729;P01
02/10/2015;1;MA005002200730;P01
02/10/2015;1;MA005002700731;P01
02/10/2015;1;MA005000900732;P01
05/10/2015;1;MA005003700733;P01
05/10/2015;1;MA005002200734;P01
05/10/2015;1;MA005001300735;P01
05/10/2015;1;MA005002300736;P01
05/10/2015;1;MA005000900737;P01
05/10/2015;1;MA005000800738;P01
05/10/2015;1;MA005003400739;P01
05/10/2015;1;MA005003300740;P01
06/10/2015;1;MA005002300741;P01
06/10/2015;1;MA005003700742;P01
06/10/2015;1;MA005001400743;P01
06/10/2015;1;MA005003600744;P01
07/10/2015;1;MA005001200745;P01
07/10/2015;1;MA005003500746;P01
07/10/2015;1;MA005001600747;P01
07/10/2015;1;MA005000100748;P01
08/10/2015;1;MA005001500749;P01
08/10/2015;1;MA005002300750;P01
08/10/2015;1;MA005000100751;P01
08/10/2015;1;MA005003300752;P01
09/10/2015;1;MA005000800753;P01
09/10/2015;1;MA005001100754;P01
12/10/2015;1;MA005001200755;P01
12/10/2015;1;MA005001900756;P01
12/10/2015;1;MA005002100757;P01
12/10/2015;1;MA005001100758;P01
12/10/2015;1;MA005002300759;P01
12/10/2015;1;MA005003000760;P01
12/10/2015;1;MA005003000761;P01
13/10/2015;1;MA005002800762;P01
13/10/2015;1;MA005001200763;P01
14/10/2015;1;MA005003600764;P01
16/10/2015;1;MA005002800765;P01
16/10/2015;1;MA005002000766;P01
16/10/2015;1;MA005000100767;P01
16/10/2015;1;MA005002300768;P01
19/10/2015;1;MA005000400769;P01
19/10/2015;1;MA005003600770;P01
19/10/2015;1;MA005001000771;P01
19/10/2015;2;MA005002600772;P01
19/10/2015;1;MA005003300773;P01
19/10/2015;1;MA005001500774;P01
19/10/2015;1;MA005000100775;P01
20/10/2015;1;MA005000700776;P01
20/10/2015;1;MA005000600777;P01
20/10/2015;1;MA005003100778;P01
20/10/2015;1;MA005002800779;P01
20/10/2015;1;MA005003200780;P01
20/10/2015;1;MA005003100781;P01
21/10/2015;1;MA005001400782;P01
